"240,0.280104909078529"
"480,0.283005920385079"
"720,0.199022243511201"
"960,0.280857431988819"
"1200,0.28250482763749"
"1440,0.214144308693416"
"1680,0.223257560163497"
"1920,0.271232844073727"
"2160,0.189564557063929"
"2400,0.2182273195931"
"2640,0.233959227503866"
"2880,0.267904654306143"
"3120,0.323056115275945"
"3360,0.197251677787592"
"3600,0.358355160494291"
"3840,0.354032938984934"
"4080,0.239291175282954"
"4320,0.211222128922657"
"4560,0.16460896525354"
"4800,0.208728140860797"
"5040,0.248158083812407"
