"240,0.312179088592529"
"480,0.197443962097168"
"720,0.0309219360351562"
"960,0.048875093460083"
"1200,0.0269360542297363"
"1440,0.0428860187530518"
"1680,0.0379259586334229"
"1920,0.0288949012756348"
"2160,0.0618329048156738"
"2400,0.0867660045623779"
"2640,0.0378959178924561"
"2880,0.0478951930999756"
"3120,0.031898021697998"
"3360,0.121646881103516"
"3600,0.0388960838317871"
"3840,0.037898063659668"
"4080,0.0279459953308105"
"4320,0.0508708953857422"
"4560,0.136626005172729"
"4800,0.0468690395355225"
"5040,0.0628139972686768"
