"240,0.0858607895926622"
"480,0.0776064215176773"
"720,0.0719660877951343"
"960,0.0713819918858858"
"1200,0.0826626147583727"
"1440,0.0814888141661348"
"1680,0.0722243297758531"
"1920,0.0783859439051118"
"2160,0.0762445201120158"
"2400,0.0764428416636259"
"2640,0.0747683580590104"
"2880,0.0748678067628638"
"3120,0.0793981365695825"
"3360,0.069842873839405"
"3600,0.0729330445013558"
"3840,0.0807175624542907"
"4080,0.0807931196845582"
"4320,0.0762900319488483"
"4560,0.0775306123966965"
"4800,0.0788288997033353"
"5040,0.0774592009922489"
