"240,0.763374660941014"
"480,0.876906330838414"
"720,0.768620430592619"
"960,0.669741430409687"
"1200,0.694680206354036"
"1440,0.755057592250526"
"1680,0.905183601992332"
"1920,0.728286842771119"
"2160,0.801028482436667"
"2400,0.762441569335267"
"2640,0.798899434321833"
"2880,0.778025595043067"
"3120,0.752971861962141"
"3360,0.807679392818565"
"3600,0.787031052607146"
"3840,0.85749811574878"
"4080,0.66731450394168"
"4320,0.780153583971316"
"4560,0.78079629781824"
"4800,0.728807529399549"
"5040,0.899487185306473"
