"240,1.77867897015009e-05"
"480,1.03376206164733e-05"
"720,1.34768171654088e-05"
"960,1.77645718402216e-05"
"1200,1.39199725005763e-05"
"1440,1.03245109231123e-05"
"1680,4.1620531791784e-06"
"1920,1.8309085606733e-05"
"2160,1.47467155485292e-05"
"2400,1.62175770603824e-05"
"2640,1.06677754117379e-05"
"2880,1.50188596587259e-05"
"3120,1.17038446768661e-05"
"3360,1.33541327555801e-05"
"3600,6.75398308312971e-06"
"3840,8.76615334371734e-06"
"4080,1.02774880518029e-05"
"4320,1.643060325597e-05"
"4560,1.18927914027402e-05"
"4800,1.79067118907261e-05"
"5040,2.31014669506153e-06"
