"240,0.939133981346903"
"480,0.967622425234116"
"720,0.918302712424235"
"960,0.945377067287133"
"1200,0.924222500592293"
"1440,0.913544289564016"
"1680,0.983074823282856"
"1920,0.938979347787413"
"2160,0.921308455002642"
"2400,0.875758929077072"
"2640,0.942906594613283"
"2880,0.923970379918904"
"3120,0.918868528524859"
"3360,0.898961318642917"
"3600,0.981143514915166"
"3840,0.966353823599691"
"4080,0.949708011356042"
"4320,0.947858620824306"
"4560,0.933333954314277"
"4800,0.91086352999984"
"5040,0.989704665588681"
