"240,7.38615962647642e-06"
"480,3.7779667003621e-06"
"720,4.6035219288729e-06"
"960,6.19621387349047e-06"
"1200,4.15519121975013e-06"
"1440,3.65250427362041e-06"
"1680,1.77488173969069e-06"
"1920,5.2149141623453e-06"
"2160,5.00458063396716e-06"
"2400,5.22101982950133e-06"
"2640,3.9196984725834e-06"
"2880,4.86800737764222e-06"
"3120,4.00771260105963e-06"
"3360,4.8361312077452e-06"
"3600,1.91637530128096e-06"
"3840,2.71327771362937e-06"
"4080,3.74483214965547e-06"
"4320,5.95764225257386e-06"
"4560,3.62262566262844e-06"
"4800,6.91301217108554e-06"
"5040,1.06296417733652e-06"
