"240,0.24235200881958"
"480,0.0917549133300781"
"720,0.0738308429718018"
"960,0.0628311634063721"
"1200,0.0638580322265625"
"1440,0.0598680973052979"
"1680,0.0608088970184326"
"1920,0.071807861328125"
"2160,0.0688159465789795"
"2400,0.0638289451599121"
"2640,0.0638298988342285"
"2880,0.0648269653320312"
"3120,0.0588419437408447"
"3360,0.0638008117675781"
"3600,0.0608339309692383"
"3840,0.0678188800811768"
"4080,0.0628321170806885"
"4320,0.060837984085083"
"4560,0.0598061084747314"
"4800,0.0628318786621094"
"5040,0.0638289451599121"
