"240,0.820846170732161"
"480,0.797928359765425"
"720,0.620223387883311"
"960,0.714319691668231"
"1200,0.811501938247261"
"1440,0.775850117093009"
"1680,0.801833291251998"
"1920,0.722904470177204"
"2160,0.71211304772354"
"2400,0.661330234155845"
"2640,0.48723503121892"
"2880,0.817717298943803"
"3120,0.659391417515424"
"3360,0.811021079079248"
"3600,0.696268880840471"
"3840,0.573220931145305"
"4080,0.798062972654229"
"4320,0.584892019258026"
"4560,0.753151558914377"
"4800,0.68623863222771"
"5040,0.80264039451452"
