"240,0.104636708243623"
"480,0.122877695116411"
"720,0.470945433920241"
"960,0.18680271219066"
"1200,0.269306506790922"
"1440,0.136743255396773"
"1680,0.225693992730014"
"1920,0.679384114054941"
"2160,0.309195733996626"
"2400,0.277073484806791"
"2640,1.88208680349316"
"2880,0.0732912386184152"
"3120,0.369770875510004"
"3360,0.167379001489972"
"3600,0.174536704536337"
"3840,0.845279212781283"
"4080,0.120142786567931"
"4320,1.40859833673226"
"4560,0.157290887713115"
"4800,0.289575664158073"
"5040,0.0901347493103166"
