"240,0.755489594830062"
"480,0.725477400221681"
"720,0.69301094871067"
"960,0.70108421056723"
"1200,0.748795977629034"
"1440,0.70197537955967"
"1680,0.753425985191899"
"1920,0.68696671945586"
"2160,0.653432074896229"
"2400,0.666347394916272"
"2640,0.581402926226115"
"2880,0.783105168614696"
"3120,0.637198455070225"
"3360,0.775063626983371"
"3600,0.736254271310797"
"3840,0.70484801297074"
"4080,0.71753386882157"
"4320,0.660744979117941"
"4560,0.642667481762191"
"4800,0.678068163071313"
"5040,0.750985264982675"
