"240,0.0110973032148702"
"480,0.0111291801027877"
"720,0.0131820725843638"
"960,0.0111583668529931"
"1200,0.0141920843931677"
"1440,0.0105155540472665"
"1680,0.00691465220949395"
"1920,0.00713082934385883"
"2160,0.00927495969708353"
"2400,0.00888880295843825"
"2640,0.00882951999607232"
"2880,0.00948642562023389"
"3120,0.0111871424139261"
"3360,0.00853686312638337"
"3600,0.0098453460015824"
"3840,0.00709430413053659"
"4080,0.00981221431918089"
"4320,0.00842486288225946"
"4560,0.0100473463362522"
"4800,0.00887124138037218"
"5040,0.00803953298188572"
