"240,0.966622137001201"
"480,0.969151796322769"
"720,0.963719548234972"
"960,0.969302865124802"
"1200,0.960649863808137"
"1440,0.969577424347642"
"1680,0.98075468590684"
"1920,0.980796755101541"
"2160,0.9754404393054"
"2400,0.973515216075672"
"2640,0.974663580029089"
"2880,0.971740187420404"
"3120,0.965762173232936"
"3360,0.973457884847631"
"3600,0.97273935304945"
"3840,0.980054045470324"
"4080,0.971006495961311"
"4320,0.975053086163411"
"4560,0.971978418668118"
"4800,0.972957620280839"
"5040,0.977748492504133"
