"240,0.0289230346679688"
"480,0.0458719730377197"
"720,0.0339090824127197"
"960,0.0548741817474365"
"1200,0.0478730201721191"
"1440,0.0448830127716064"
"1680,0.038923978805542"
"1920,0.065824031829834"
"2160,0.0409181118011475"
"2400,0.0688109397888184"
"2640,0.0319151878356934"
"2880,0.0299201011657715"
"3120,0.0478999614715576"
"3360,0.0408909320831299"
"3600,0.0967409610748291"
"3840,0.0299201011657715"
"4080,0.0369250774383545"
"4320,0.0359261035919189"
"4560,0.0468690395355225"
"4800,0.0618619918823242"
"5040,0.0409178733825684"
