"240,0.289854698552136"
"480,0.210315437447385"
"720,0.172042351683845"
"960,0.311330164652111"
"1200,0.260412467039392"
"1440,0.355609909825527"
"1680,0.0819842687666243"
"1920,0.213462951497906"
"2160,0.206623879322016"
"2400,0.196167032230764"
"2640,0.160214163142212"
"2880,0.257945768470631"
"3120,0.286531892671209"
"3360,0.0983442037200127"
"3600,0.375783137937583"
"3840,0.25426029266803"
"4080,0.220859769995028"
"4320,0.115676593951218"
"4560,0.180136450633257"
"4800,0.202690985435619"
"5040,0.262523729905739"
