"240,0.724294455831459"
"480,0.787845232784179"
"720,0.763430674191136"
"960,0.0841269508972128"
"1200,0.588917806867734"
"1440,0.663253342575523"
"1680,0.904298356081953"
"1920,0.740768194639467"
"2160,0.70612358892226"
"2400,0.637897522169021"
"2640,0.789812484091899"
"2880,0.477135143773838"
"3120,0.322094659585082"
"3360,0.873982800851361"
"3600,-0.0231552495049543"
"3840,0.689362054191864"
"4080,0.655380764454981"
"4320,0.863320117070662"
"4560,0.765403085084798"
"4800,0.604202504940637"
"5040,0.364514008364131"
